Time,GyroscopeX,GyroscopeY,GyroscopeZ 
309.936911,2.38,-1.719,1.687
309.947412,1.89,-1.374,1.748
309.957882,1.89,-1.018,1.74
309.968352,2.1,-1.188,1.496
309.978822,1.61,-1.281,1.622
309.989292,1.4,-1.638,1.63
309.999762,1.19,-1.67,1.411
310.010232,1.05,-1.703,1.192
310.020702,0.14,-2.015,1.351
310.031172,-0.7,-2.076,1.695
310.041642,-0.84,-2.003,1.282
310.052112,-0.77,-1.679,1.055
310.062582,-0.14,-1.78,0.823
310.073052,0.91,-1.971,0.292
310.083522,1.89,-2.015,0.142
310.094,3.29,-1.955,-0.202
310.104478,4.76,-1.788,-0.742
310.114956,5.39,-1.444,-0.681
310.125434,5.04,-1.01,-0.32
310.135912,3.99,-0.807,0.142
310.14639,2.24,-0.665,0.949
310.156868,1.54,0.296,1.545
310.167346,1.47,0.803,1.492
310.177824,0.84,1.172,1.415
310.188302,-0.07,1.217,1.565
310.19878,-0.98,1.209,1.208
310.209258,-1.26,1.006,0.746
310.219738,-1.96,0.904,0.515
310.230218,-2.66,0.56,0.454
310.240698,-2.52,0.856,0.791
310.251178,-2.31,1.273,1.646
310.261658,-1.61,1.647,2.352
310.272138,-0.35,2.287,2.749
310.282618,0.98,2.628,2.027
310.293098,2.66,2.336,1.265
310.303578,4.48,2.458,1.784
310.314058,6.02,2.308,1.828
310.324538,6.93,1.655,1.5
310.335018,6.58,0.649,0.754
310.345498,5.46,0.142,0.807
310.355978,3.64,-0.272,0.734
310.366458,3.01,-0.681,0.235
310.376938,3.5,-0.868,-0.722
310.387415,3.85,-0.681,-0.973
310.397892,4.13,-0.73,-0.697
310.408369,3.78,-1.281,-0.795
310.418846,2.8,-0.839,-0.077
310.429323,2.1,-1.107,0.231
310.4398,2.38,-0.929,-0.377
310.450277,3.22,-0.71,-0.409
310.460754,3.92,-0.401,-0.142
310.471231,3.36,-0.389,-0.211
310.481708,3.85,-0.179,-0.6
310.492185,3.22,0.02,0.288
310.502736,2.38,0.341,0.487
310.513287,1.82,0.56,0.454
310.523838,0.98,0.787,0.778
310.534389,-0.35,0.783,1.204
310.54494,-2.24,1.196,1.277
310.555491,-2.87,1.225,0.714
310.566042,-2.24,0.904,0.515
310.576593,-1.33,0.831,0.928
310.587144,-1.12,0.657,1.111
310.597695,-1.05,0.414,1.281
310.608246,-1.82,0.418,0.856
310.618831,-2.8,0.373,0.706
310.629416,-2.17,0.62,0.109
310.640001,-1.89,0.73,-0.511
310.650586,-1.47,0.766,-0.718
310.661171,-0.84,1.05,-0.312
310.671756,-0.63,0.989,0.032
310.682341,-0.42,1.229,0.288
310.692926,-0.98,1.537,0.555
310.703511,-1.12,1.752,0.949
310.714096,-0.77,1.926,0.766
310.724681,-0.21,2.032,0.571
310.735266,1.19,2.015,1.066
310.745851,2.03,1.699,1.65
310.756436,3.92,0.787,1.987
310.767037,5.88,0.467,1.788
310.777638,6.93,-0.056,2.336
310.788239,7.07,-0.255,2.656
310.79884,7.21,-1.22,2.486
310.809441,7.35,-1.338,2.749
310.820042,6.51,-1.581,2.92
310.830643,5.39,-1.577,2.494
310.841244,4.55,-1.569,1.642
310.851845,3.08,-2.165,1.395
310.862446,1.68,-1.678,2.263
310.873047,0.63,-1.078,2.084
310.883648,-0.21,-1.022,0.957
310.894278,-1.33,-0.928,0.831
310.904908,-1.89,-1.123,0.726
310.915538,-2.66,-1.504,0.872
310.926168,-2.52,-1.354,0.827
310.936798,-2.59,-1.735,0.973
310.947428,-2.31,-1.52,1.367
310.958058,-2.31,-1.8,1.744
310.968688,-1.75,-1.719,1.687
310.979318,-0.35,-1.488,1.586
310.989948,0.56,-1.419,1.598
311.000578,1.4,-1.395,1.46
311.011208,2.52,-1.585,0.929
311.021838,3.29,-1.391,1.034
311.032484,4.13,-0.823,0.637
311.04313,4.62,-0.426,1.204
311.053776,4.69,-0.563,1.18
311.064422,5.18,-0.32,1.01
311.075068,5.18,0.008,1.565
311.085714,4.76,0.235,1.89
311.09636,3.85,0.511,1.938
311.107006,2.59,0.454,1.857
311.117652,1.12,0.844,2.068
311.128298,0.0,0.832,2.137
311.138944,-1.12,1.338,2.084
311.14959,-1.82,1.416,2.453
311.160236,-1.75,1.853,2.388
311.17088,-1.4,2.304,2.254
311.181524,-0.49,2.076,1.93
311.192168,-0.07,1.955,2.619
311.202812,-0.07,2.105,2.575
311.213456,0.0,1.809,2.238
311.2241,-0.14,1.322,2.579
311.234744,-0.63,1.448,2.672
311.245388,-0.7,1.302,2.291
311.256032,-0.35,1.314,2.222
311.266676,-0.07,1.407,2.096
311.27732,0.84,1.659,2.283
311.287964,1.54,1.472,2.534
311.298608,2.38,1.703,2.433
311.309233,2.45,1.691,2.502
311.319858,2.66,1.278,2.429
311.330483,2.59,0.921,2.437
311.341108,2.45,1.209,2.417
311.351733,2.52,1.253,2.567
311.362358,1.96,1.197,2.486
311.372983,1.75,1.31,2.648
311.383608,1.61,1.201,2.06
311.394233,1.33,0.969,2.161
311.404858,1.4,1.099,1.829
311.415483,1.61,1.01,1.529
311.426108,1.68,0.584,1.525
311.436733,1.96,0.621,1.318
311.447358,1.75,0.325,0.981
311.457983,1.89,0.337,0.912
311.468608,2.31,0.154,0.738
311.479233,2.1,0.041,0.576
311.489858,2.24,0.028,0.645
311.500483,2.31,-0.19,0.677
311.511108,2.31,0.061,0.864
311.521733,2.31,-0.032,0.989
311.532358,1.96,-0.093,1.334
311.542983,1.96,-0.413,1.135
311.553608,2.17,-0.786,1.638
311.564247,2.1,-0.88,1.764
311.574886,2.45,-1.338,1.541
311.585525,2.73,-1.695,1.549
311.596164,2.31,-1.395,1.46
311.606803,2.38,-1.338,1.541
311.617442,2.45,-1.893,1.87
311.628081,2.59,-2.092,2.19
311.63872,2.59,-2.258,1.521
311.649359,2.45,-1.962,1.857
311.659998,2.17,-2.056,1.983
311.670637,2.1,-1.678,2.263
311.681276,1.61,-1.439,2.518
311.691894,2.03,-1.516,2.149
311.702512,2.24,-1.91,2.364
311.71313,1.89,-2.226,2.948
311.723748,1.82,-2.396,2.705
311.734366,1.54,-2.514,2.969
311.744984,1.26,-2.42,2.843
311.755602,0.91,-2.789,2.92
311.76622,0.56,-2.57,2.888
311.776838,0.63,-2.603,2.669
311.787456,0.49,-2.935,2.539
311.798074,0.84,-2.599,2.243
311.808692,1.19,-2.299,2.154
311.81931,1.26,-1.979,1.144
311.829919,1.12,-1.987,0.787
311.840528,1.26,-1.873,0.949
311.851137,1.4,-1.646,1.273
311.861746,1.61,-1.545,1.505
311.872355,1.4,-1.237,1.772
311.882964,1.19,-1.192,1.922
311.893573,1.12,-1.731,1.756
311.904182,0.7,-1.476,1.517
311.914791,1.12,-1.176,1.428
311.9254,1.19,-1.289,1.265
311.936009,1.12,-1.415,1.172
311.946618,0.77,-1.756,0.686
311.957184,0.49,-1.423,0.815
311.96775,0.56,-1.131,0.369
311.978316,0.14,-1.083,0.093
311.988882,-0.35,-0.665,-0.259
311.999448,-0.77,-0.584,0.892
312.010014,-1.19,-0.312,1.367
312.02058,-1.61,-0.377,0.929
312.031146,-1.75,-0.799,0.499
312.041712,-1.54,-0.697,0.73
312.052278,-1.47,-0.491,0.766
312.062844,-1.82,-0.409,0.71
312.07341,-1.61,-0.787,0.43
312.083976,-0.77,-1.099,0.588
312.094511,0.0,-1.37,1.322
312.105046,0.77,-1.626,1.561
312.115581,2.17,-1.8,1.744
312.126116,2.94,-2.149,2.109
312.136651,2.73,-1.849,3.228
312.147186,2.03,-1.228,3.337
312.157721,0.77,-0.596,2.17
312.168256,-0.56,0.122,0.519
312.178791,-2.17,0.324,-0.227
312.189326,-3.99,0.827,0.146
312.199861,-5.18,1.44,-0.102
312.210396,-5.39,1.31,-0.977
312.220931,-5.74,1.062,-1.59
312.231447,-5.74,0.616,-1.882
312.241963,-5.32,-0.167,-1.877
312.252479,-3.99,-0.406,-2.133
312.262995,-3.01,-0.994,-2.023
312.273511,-1.75,-1.213,-1.991
312.284027,-0.35,-1.444,-1.889
312.294543,0.07,-1.545,-2.121
312.305059,0.77,-1.764,-2.088
312.315575,1.33,-1.845,-2.031
312.326091,1.68,-1.574,-1.557
312.336607,2.24,-1.213,-0.782
312.347123,2.1,-1.099,-0.62
312.357619,1.61,-0.454,-0.649
312.368115,1.05,0.458,-0.985
312.378611,0.35,0.357,-1.217
312.389107,-0.49,0.75,-1.432
312.399603,-0.84,0.738,-1.363
312.410099,-0.35,0.588,-1.318
312.420595,-0.56,0.636,-1.594
312.431091,-0.07,0.685,-1.869
312.441587,0.35,0.681,-1.444
312.452083,1.75,0.434,-0.848
312.462579,3.29,0.393,-0.215
312.473075,4.34,0.989,0.032
312.483524,4.69,1.472,0.117
312.493973,4.69,2.137,0.377
312.504422,4.9,2.397,0.92
312.514871,3.99,2.34,0.839
312.52532,3.85,2.835,0.855
312.535769,2.87,2.591,1.026
312.546218,1.75,2.38,1.415
312.556667,0.63,2.145,1.942
312.567116,-0.07,1.983,2.056
312.577565,-0.56,1.557,2.052
312.588014,-0.7,0.686,1.756
312.598463,-0.98,-0.052,1.91
312.608912,-1.12,-0.527,2.182
312.619338,-0.84,-1.163,2.567
312.629764,-0.42,-1.532,2.644
312.64019,-0.14,-1.751,2.677
312.650616,0.07,-2.38,3.419
312.661042,0.07,-2.822,3.909
312.671468,0.0,-3.284,4.112
312.681894,0.0,-3.426,4.514
312.69232,-0.28,-3.819,4.729
312.702746,-0.28,-3.799,5.017
312.713172,0.42,-3.584,5.41
312.723598,0.7,-3.941,5.418
312.734024,0.98,-3.851,5.718
312.744415,1.47,-3.422,5.296
312.754806,1.89,-2.736,4.635
312.765197,2.17,-2.299,3.362
312.775588,2.17,-2.189,2.741
312.785979,2.38,-2.214,2.879
312.79637,2.45,-1.824,3.09
312.806761,2.8,-2.181,3.098
312.817152,2.59,-2.412,3.2
312.827543,2.73,-2.433,2.912
312.837934,2.94,-1.914,2.79
312.848325,2.66,-1.889,2.652
312.858716,2.66,-2.258,2.729
312.869107,2.66,-2.583,2.956
312.879511,2.31,-2.607,3.094
312.889915,2.1,-2.181,3.098
312.900319,1.89,-1.926,2.859
312.910723,1.68,-1.662,2.977
312.921127,1.33,-1.845,2.802
312.931531,0.91,-1.755,3.102
312.941935,0.98,-1.471,3.508
312.952339,0.84,-1.115,3.5
312.962743,0.49,-1.309,3.394
312.973147,0.7,-1.208,3.625
312.983551,0.7,-1.321,3.463
312.993955,0.7,-1.249,3.05
313.004353,0.7,-1.135,3.212
313.014751,0.84,-1.18,3.062
313.025149,0.77,-1.366,3.313
313.035547,0.7,-1.585,3.346
313.045945,1.05,-1.33,3.106
313.056343,0.84,-1.342,3.175
313.066741,0.56,-1.455,3.013
313.077139,0.42,-1.224,2.912
313.087537,0.49,-1.338,2.749
313.097935,0.07,-1.682,2.689
313.108333,0.07,-1.309,2.186
313.118731,0.0,-1.561,1.999
313.129129,0.28,-1.342,1.967
313.139527,0.21,-1.33,1.898
313.149923,0.63,-1.119,1.509
313.160319,0.77,-0.876,1.338
313.170715,0.84,-0.872,0.912
313.181111,0.98,-0.973,0.681
313.191507,1.12,-0.718,0.442
313.201903,1.33,-0.259,0.665
313.212299,1.19,-0.097,0.551
313.222695,1.68,0.227,0.324
313.233091,1.68,0.012,-0.069
313.243487,1.47,0.199,-0.32
313.253883,1.82,0.199,-0.32
313.264304,2.03,0.219,-0.032
313.274725,2.17,-0.162,0.114
313.285146,2.24,-0.45,0.134
313.295567,2.03,-0.71,0.799
313.305988,2.03,-0.6,1.387
313.316409,1.54,-0.734,0.937
313.32683,1.75,-0.665,0.949
313.337251,1.82,-0.547,0.685
313.347672,1.96,-0.491,0.766
313.358093,2.31,-0.203,0.746
313.368514,2.38,-0.531,0.191
313.378935,2.66,-0.45,0.134
313.389356,2.87,-0.186,0.251
313.399777,2.8,0.004,0.783
313.410198,2.66,0.122,0.519
313.420619,2.17,-0.134,0.758
313.43104,2.03,-0.308,0.941
313.441461,2.17,-0.726,1.294
313.451882,1.96,-0.961,1.821
313.462303,1.75,-1.342,1.967
313.472724,1.61,-1.378,2.174
313.483145,1.54,-1.472,2.299
313.493566,1.12,-1.541,2.287
313.503987,1.12,-1.966,2.283
313.514408,1.4,-2.056,1.983
313.524857,0.98,-2.465,2.693
313.535306,1.05,-2.506,3.325
313.545755,1.26,-2.643,3.301
313.556204,1.19,-2.469,3.119
313.566653,1.33,-2.85,3.265
313.577102,1.33,-2.806,3.415
313.587551,1.33,-2.968,3.528
313.598,1.33,-2.68,3.508
313.608449,0.77,-2.583,2.956
313.618898,0.14,-2.526,3.038
313.629347,-0.28,-2.246,2.66
313.639796,-0.49,-1.654,2.125
313.650245,-0.28,-1.431,1.667
313.660746,0.07,-0.957,1.395
313.671247,0.28,-0.231,1.31
313.681748,0.42,0.089,0.3
313.692249,0.63,0.503,-0.835
313.70275,0.77,0.957,-1.395
313.713251,0.42,1.212,-1.634
313.723752,0.49,1.537,-1.861
313.734253,0.21,1.561,-1.999
313.744754,0.7,1.735,-2.182
313.755255,0.91,1.711,-2.044
313.765756,1.05,1.788,-1.675
313.776257,1.19,1.812,-1.813
313.786769,1.61,1.893,-1.87
313.797281,1.82,1.816,-1.03
313.807793,2.24,2.129,0.02
313.818305,2.38,1.865,1.111
313.828817,2.38,1.707,2.007
313.839329,2.8,1.241,2.636
313.849841,2.94,1.014,3.52
313.860353,2.94,0.443,4.343
313.870865,2.8,0.216,5.227
313.881377,1.96,-0.113,5.88
313.891889,1.05,-1.037,6.285
313.902401,0.14,-1.617,6.752
313.912913,-0.35,-2.217,6.93
313.923435,-1.19,-3.348,7.299
313.933957,-1.33,-4.654,6.643
313.944479,-0.98,-5.307,6.314
313.955001,0.0,-5.988,6.55
313.965523,0.84,-6.487,6.959
313.976045,2.03,-6.775,6.98
313.986567,3.08,-6.337,6.915
313.997089,4.2,-6.223,7.077
314.007611,5.39,-6.288,6.639
314.018133,7.28,-6.199,5.731
314.028655,9.03,-5.851,5.366
314.039177,10.22,-5.717,4.607
314.049699,10.36,-5.295,3.829
314.060221,9.59,-5.056,2.876
314.070743,8.19,-4.622,2.028
314.081265,6.86,-4.278,2.089
314.091787,5.88,-3.791,1.748
314.102309,6.02,-3.67,1.059
314.112831,7.0,-3.001,0.893
314.123353,7.7,-2.104,1.051
314.133875,7.7,-1.967,1.075
314.144397,7.91,-1.699,0.767
314.154919,7.49,-1.675,0.629
314.165441,6.58,-1.76,1.111
314.175963,6.16,-1.78,0.823
314.186485,5.53,-1.5,0.446
314.197033,5.67,-1.33,0.69
314.207581,5.53,-1.687,0.698
314.218129,5.67,-2.372,1.359
314.228677,5.88,-2.311,1.014
314.239225,5.32,-2.498,1.266
314.249773,4.13,-2.7,2.012
314.260321,2.66,-3.333,1.971
314.270869,1.54,-2.935,2.539
314.281417,0.56,-2.745,3.07
314.291965,-0.42,-2.55,3.175
314.302513,-1.33,-2.574,3.313
314.313061,-1.96,-1.978,3.561
314.323599,-2.73,-1.755,3.102
314.334137,-3.01,-1.476,2.725
314.344675,-3.43,-1.253,2.267
314.355213,-3.71,-1.022,2.166
314.365751,-3.64,-1.103,2.222
314.376289,-3.29,-1.03,1.809
314.386827,-2.94,-1.147,2.072
314.397365,-2.66,-1.078,2.084
314.407903,-1.89,-0.855,1.626
314.418441,-1.4,-0.75,1.432
314.428979,-0.98,-0.616,1.882
314.439517,-0.77,-0.482,2.332
314.450055,-0.49,-0.381,2.563
314.460631,-0.07,-0.657,2.514
314.471207,0.21,-0.081,2.474
314.481783,0.35,-0.028,1.772
314.492359,0.42,0.248,1.821
314.502935,0.28,0.223,1.959
314.513511,0.42,-0.044,2.267
314.524087,0.21,-0.434,2.056
314.534663,0.14,-0.754,1.857
314.545239,0.0,-0.697,1.938
314.555815,-0.21,-1.042,1.878
314.566391,-0.35,-1.086,1.728
314.576967,0.14,-1.074,1.659
314.587538,0.28,-1.107,1.44
314.598109,0.35,-1.281,1.622
314.60868,0.21,-1.354,2.036
314.619251,0.56,-1.468,1.874
314.629822,0.91,-1.512,1.724
314.640393,1.05,-1.662,1.768
314.650964,1.33,-1.488,1.586
314.661535,1.68,-1.768,1.963
314.672106,1.82,-1.723,2.113
314.682677,2.31,-1.378,2.174
314.693248,2.45,-0.811,1.776
314.703819,2.8,-1.164,1.359
314.71439,2.87,-1.338,1.541
314.724945,3.29,-1.224,1.703
314.7355,3.92,-0.924,1.614
314.746055,4.27,-0.868,1.695
314.75661,4.2,-0.77,2.352
314.767165,4.27,-0.807,2.559
314.77772,4.34,-0.932,2.466
314.788275,4.62,-1.172,2.21
314.79883,4.97,-1.35,1.61
314.809385,5.18,-1.079,0.876
314.81994,5.25,-1.33,0.69
314.830495,5.46,-1.2,0.357
314.84105,5.88,-1.44,0.102
314.851605,5.6,-1.314,0.195
314.86216,5.32,-1.127,-0.057
314.872698,4.9,-0.872,-0.296
314.883236,4.41,-0.17,-0.243
314.893774,3.92,-0.134,-0.45
314.904312,3.43,-0.26,-0.543
314.91485,2.66,-0.203,-0.462
314.925388,2.38,-0.069,-0.012
314.935926,2.24,0.495,0.016
314.946464,2.1,0.539,0.166
314.957002,1.54,0.341,0.487
314.96754,1.54,1.204,0.426
314.978078,1.33,0.766,0.491
314.988616,1.05,0.515,0.304
314.999154,0.98,0.625,0.892
315.009677,0.91,0.402,1.35
315.0202,0.7,-0.004,1.634
315.030723,0.63,-0.077,2.048
315.041246,0.21,-0.113,2.255
315.051769,0.35,-0.166,1.748
315.062292,0.35,-0.349,1.573
315.072815,0.56,-0.482,1.123
315.083338,0.49,-0.677,1.018
315.093861,0.77,-1.038,1.452
315.104384,0.77,-1.119,1.509
315.114907,0.7,-0.945,1.326
315.12543,0.84,-0.92,1.188
315.135951,0.91,-1.241,0.99
315.146472,0.7,-1.22,1.277
315.156993,0.84,-1.2,1.565
315.167514,0.77,-1.131,1.578
315.178035,0.91,-1.176,1.428
315.188556,1.12,-1.188,1.496
315.199077,0.91,-1.395,1.46
315.209598,1.26,-1.2,1.565
315.220119,1.47,-0.969,1.464
315.23064,1.54,-1.046,1.095
315.241161,1.61,-0.997,0.819
315.251682,1.89,-0.535,0.616
315.262221,2.1,-0.754,0.649
315.27276,2.45,-0.73,0.511
315.283299,2.31,-0.778,0.787
315.293838,2.38,-0.511,0.479
315.304377,2.31,-0.474,0.272
315.314916,2.66,-0.324,0.227
315.325455,2.87,-0.819,0.211
315.335994,2.66,-0.592,0.535
315.346533,2.87,-0.71,0.799
315.357072,3.08,-0.742,0.58
315.367611,2.94,-0.88,0.556
315.37815,2.73,-0.868,0.487
315.388689,3.36,-0.738,0.154
315.399228,3.22,-0.608,-0.178
315.409787,3.08,-0.77,-0.065
315.420346,3.36,-0.45,0.134
315.430905,3.43,-0.061,0.345
315.441464,2.94,-0.624,0.316
315.452023,3.01,-0.328,0.653
315.462582,3.15,-0.381,1.354
315.473141,3.01,-0.499,1.618
315.4837,3.08,-0.58,1.675
315.494259,3.36,-0.746,2.214
315.504818,3.01,-1.03,3.017
315.515377,3.36,-1.528,3.427
315.525919,3.5,-1.849,3.228
315.536461,3.57,-2.064,2.835
315.547003,3.78,-2.133,2.823
315.557545,4.34,-1.832,2.733
315.568087,4.69,-1.877,2.583
315.578629,4.97,-1.772,2.389
315.589171,4.9,-1.573,2.068
315.599713,4.69,-1.549,1.93
315.610255,4.62,-1.208,2.417
315.620797,4.2,-1.078,2.084
315.631339,3.64,-1.09,2.153
315.641881,3.43,-0.896,2.259
315.652423,2.59,-0.803,2.133
315.662967,2.1,-0.847,1.983
315.673511,1.89,-0.604,1.813
315.684055,1.4,-0.596,2.17
315.694599,0.77,-0.721,2.076
315.705143,0.63,-0.949,1.752
315.715687,0.28,-1.435,0.884
315.726231,-0.28,-0.924,0.406
315.736775,-0.14,-1.139,0.012
315.747319,-0.49,-1.058,-0.044
315.757863,-0.84,-1.383,0.183
315.768407,-0.91,-1.634,-0.004
315.778951,-0.84,-1.614,0.284
315.789479,-1.05,-1.59,0.146
315.800007,-1.19,-1.602,0.215
315.810535,-1.05,-1.703,-0.016
315.821063,-0.7,-1.407,0.321
315.831591,-0.56,-1.89,0.235
315.842119,-0.07,-2.048,-0.077
315.852647,0.35,-1.841,-0.04
315.863175,1.05,-1.764,0.329
315.873703,0.84,-1.768,0.754
315.884231,0.84,-1.772,1.18
315.894759,0.84,-1.577,1.286
315.905287,1.05,-1.61,1.067
315.915815,1.12,-1.691,1.123
315.926307,1.4,-1.301,1.334
315.936799,1.47,-1.208,1.209
315.947291,1.61,-1.188,1.496
315.957783,1.12,-1.07,1.233
315.968275,1.05,-1.22,1.277
315.978767,1.26,-1.419,1.598
315.989259,1.05,-1.593,1.78
315.999751,0.98,-1.687,1.906
316.010243,0.84,-1.504,2.08
316.020735,0.98,-1.873,2.158
316.031227,0.98,-1.792,2.101
316.041719,1.4,-1.93,2.076
316.052211,1.75,-1.93,2.076
316.062711,1.75,-1.95,1.789
316.073211,1.96,-1.537,1.861
316.083711,2.03,-1.747,2.251
316.094211,2.31,-1.512,1.724
316.104711,2.03,-1.585,2.137
316.115211,2.24,-1.435,2.093
316.125711,2.45,-1.431,1.667
316.136211,2.52,-1.261,1.91
316.146711,3.29,-1.395,1.46
316.157211,3.15,-1.257,1.484
316.167711,3.29,-1.533,1.436
316.178211,2.94,-1.233,1.346
316.188713,2.45,-0.888,1.407
316.199215,2.52,-0.799,1.707
316.209717,2.17,-0.697,1.938
316.220219,2.1,-0.649,1.663
316.230721,2.03,-0.985,1.959
316.241223,1.61,-1.135,2.003
316.251725,1.54,-1.208,2.417
316.262227,1.47,-1.772,2.389
316.272729,1.47,-2.384,2.636
316.283231,1.33,-2.254,2.304
316.293733,1.61,-2.125,1.971
316.304235,1.61,-2.157,1.752
316.314737,2.17,-2.189,1.533
316.325249,2.1,-1.983,1.57
316.335761,1.89,-1.804,2.17
316.346273,1.33,-1.828,2.308
316.356785,1.26,-1.634,2.413
316.367297,1.4,-1.265,2.336
316.377809,1.19,-1.208,2.417
316.388321,1.33,-1.184,2.279
316.398833,1.05,-1.058,2.372
316.409345,1.12,-1.391,2.243
316.419857,1.4,-1.273,1.979
316.430369,1.33,-1.67,1.411
316.440881,1.12,-1.22,1.277
316.451406,1.12,-1.804,0.961
316.461931,1.05,-1.8,0.536
316.472456,0.91,-1.508,0.089
316.482981,0.98,-1.452,0.171
316.493506,0.91,-1.042,0.669
316.504031,0.98,-1.046,1.095
316.514556,0.56,-0.92,1.188
316.525081,0.42,-0.888,1.407
316.535606,0.28,-0.843,1.557
316.546131,0.7,-0.462,1.411
316.556656,0.7,-0.77,1.144
316.567181,0.77,-0.908,1.119
316.577706,0.98,-1.115,1.083
316.588202,1.19,-1.208,1.209
316.598698,1.54,-1.772,1.18
316.609194,1.33,-2.104,1.051
316.61969,1.33,-2.198,1.176
316.630186,1.54,-1.934,1.294
316.640682,1.61,-1.877,1.375
316.651178,1.96,-2.291,1.302
316.661674,1.4,-2.429,1.278
316.67217,1.26,-2.522,1.403
316.682666,1.68,-2.092,2.19
316.693162,1.33,-1.979,2.352
316.703658,1.61,-1.378,2.174
316.714154,1.54,-1.78,2.032
316.72465,1.26,-1.553,2.356
316.735135,1.33,-1.391,2.243
316.74562,1.68,-1.622,2.344
316.756105,1.89,-1.666,2.194
316.76659,1.47,-1.403,2.312
316.777075,1.47,-1.654,2.125
316.78756,1.47,-1.756,1.894
316.798045,1.33,-1.873,2.158
316.80853,1.33,-2.08,2.121
316.819015,1.26,-2.218,2.097
316.8295,1.54,-2.1,1.833
316.839985,1.19,-2.688,1.943
316.85047,1.05,-2.7,2.012
316.860952,1.19,-2.481,1.979
316.871434,1.12,-2.319,1.866
316.881916,0.56,-2.49,1.622
316.892398,0.49,-2.421,1.634
316.90288,0.42,-2.271,1.59
316.913362,0.42,-2.043,1.914
316.923844,0.28,-2.052,1.557
316.934326,0.21,-2.315,1.44
316.944808,0.21,-2.246,1.452
316.95529,0.28,-2.039,1.488
316.965772,0.21,-1.727,1.33
316.976254,0.35,-1.829,1.099
316.986704,0.77,-2.104,1.051
316.997154,1.05,-2.06,1.201
317.007604,1.12,-1.922,1.225
317.018054,1.4,-2.133,1.614
317.028504,1.54,-2.327,1.509
317.038954,1.68,-2.502,1.691
317.049404,1.68,-2.887,2.263
317.059854,1.82,-2.85,2.056
317.070304,1.61,-2.583,1.748
317.080754,1.54,-2.477,1.553
317.091204,1.33,-2.295,1.728
317.101654,1.12,-1.788,1.675
317.112104,1.26,-1.983,1.57
317.122554,1.12,-1.776,1.606
317.133004,0.98,-1.833,1.525
317.143454,0.91,-1.674,1.837
317.153904,0.56,-1.155,1.715
317.164354,0.63,-1.508,1.298
317.174804,0.63,-1.484,1.16
317.185254,0.63,-1.581,1.711
317.195704,0.63,-1.504,2.08
317.206154,0.56,-1.752,1.468
317.216604,0.77,-1.796,1.318
317.227054,0.98,-1.958,1.432
317.237504,0.98,-1.906,1.939
317.247932,1.19,-2.112,1.902
317.25836,1.68,-2.368,2.141
317.268788,1.61,-2.453,2.624
317.279216,1.54,-2.246,2.66
317.289644,1.05,-2.246,2.66
317.300072,0.63,-2.153,2.535
317.3105,0.35,-2.092,2.19
317.320928,-0.21,-1.987,1.995
317.331356,-0.7,-1.897,2.295
317.341784,-1.19,-1.678,2.263
317.352212,-1.12,-1.597,2.206
317.36264,-1.19,-1.816,2.239
317.373068,-1.33,-2.055,3.192
317.383503,-1.19,-2.327,3.926
317.393938,-1.19,-2.412,4.408
317.404373,-0.91,-2.87,4.185
317.414808,-1.19,-2.895,4.323
317.425243,-1.19,-3.406,4.802
317.435678,-1.19,-2.992,4.875
317.446113,-1.4,-3.061,4.862
317.456548,-1.4,-2.834,5.187
317.466983,-1.12,-2.996,5.3
317.477418,-0.91,-2.903,5.175
317.487853,-1.05,-2.651,5.361
317.498288,-0.91,-2.351,5.272
317.50882,-0.28,-1.97,5.126
317.519352,-0.14,-1.99,4.838
317.529884,-0.14,-1.905,4.355
317.540416,0.0,-1.844,4.011
317.550948,0.0,-1.463,3.865
317.56148,0.0,-1.638,4.047
317.572012,0.21,-1.662,4.185
317.582544,0.07,-1.913,3.998
317.593076,0.42,-1.982,3.986
317.603608,0.35,-2.388,4.27
317.61414,0.49,-2.757,4.347
317.624733,0.07,-3.239,4.262
317.635326,0.14,-3.146,4.137
317.645919,-0.42,-3.349,3.674
317.656512,-0.49,-3.345,3.249
317.667105,-0.77,-3.426,3.305
317.677698,-0.84,-3.102,3.078
317.688291,-0.84,-2.854,2.482
317.698884,-0.98,-2.506,2.117
317.709477,-0.91,-2.149,2.109
317.72007,-1.19,-1.873,2.158
317.730663,-1.26,-1.828,2.308
317.741256,-1.26,-1.78,2.032
317.751849,-1.12,-1.954,2.214
317.762462,-0.84,-1.78,2.032
317.773075,-0.42,-2.035,2.271
317.783688,-0.49,-2.368,2.141
317.794301,-0.42,-2.579,2.531
317.804914,-0.35,-2.712,2.081
317.815527,0.07,-2.79,1.712
317.82614,0.49,-2.729,1.367
317.836753,0.98,-2.709,1.655
317.847366,1.4,-2.692,1.16
317.857979,1.96,-2.692,1.16
317.868592,2.1,-2.498,1.266
317.879205,2.31,-2.417,1.209
317.889818,2.31,-1.914,1.582
317.900468,1.89,-1.662,1.768
317.911118,1.68,-1.378,2.174
317.921768,1.54,-1.427,2.449
317.932418,1.19,-1.208,2.417
317.943068,0.84,-1.565,2.425
317.953718,0.84,-1.654,2.125
317.964368,0.84,-1.172,2.21
317.975018,0.7,-1.403,2.312
317.985668,0.77,-1.618,1.918
317.996318,0.63,-1.784,1.249
318.006968,0.84,-1.776,0.398
318.017618,0.7,-2.198,-0.032
318.028303,0.56,-2.234,0.175
318.038988,0.77,-2.664,0.596
