Time,GyroscopeX,GyroscopeY,GyroscopeZ 
316.306041,1.61,-1.841,2.376
316.316545,1.61,-1.93,2.076
316.327049,1.75,-1.869,1.732
316.337554,1.61,-1.845,1.594
316.348059,1.82,-1.898,1.087
316.358564,2.38,-2.23,0.957
316.369069,2.59,-1.942,0.937
316.379574,2.59,-2.149,0.901
316.390079,2.66,-1.918,0.799
316.400584,2.73,-2.238,0.6
316.411089,2.87,-1.914,0.373
316.421594,2.94,-1.594,0.572
316.432099,3.29,-1.419,0.389
316.442604,3.15,-1.156,0.507
316.453109,2.94,-1.666,0.986
316.463614,3.01,-1.622,1.136
316.47415,2.8,-1.358,1.253
316.484686,2.8,-1.164,1.359
316.495222,2.73,-1.383,1.391
316.505758,2.31,-1.37,1.322
316.516294,2.24,-1.164,1.359
316.52683,2.17,-0.928,0.831
316.537366,2.03,-0.92,1.188
316.547902,2.17,-1.001,1.245
316.558438,1.68,-0.588,1.318
316.568974,1.33,-0.17,0.965
316.57951,1.47,-0.19,0.677
316.590046,1.54,0.081,1.152
316.600582,1.12,0.836,1.711
316.611118,0.77,0.884,1.435
316.621654,0.77,1.205,1.634
316.63219,0.63,1.602,2.202
316.642726,0.35,2.263,2.887
316.653262,0.0,3.467,3.312
316.663798,0.0,4.445,3.414
316.674334,-0.07,5.848,3.519
316.68487,-0.07,7.425,3.442
316.695406,0.14,8.873,3.697
316.705942,0.07,10.252,3.94
316.716478,0.0,11.861,4.082
316.727014,0.14,12.478,4.617
316.737583,0.21,13.11,4.657
316.748152,-0.14,13.998,4.459
316.758721,-0.28,14.793,4.385
316.76929,-0.07,15.207,4.458
316.779859,-0.21,15.243,4.252
316.790428,0.07,15.146,3.595
316.800997,0.0,15.089,3.514
316.811566,-0.28,14.582,3.566
316.822135,-0.35,14.671,3.866
316.832704,0.0,14.404,4.175
316.843273,-0.28,14.128,4.126
316.853842,-0.42,14.193,4.564
316.864409,-0.42,14.526,4.694
316.874976,-0.35,14.834,4.961
316.885543,-0.42,15.503,4.795
316.89611,-0.21,16.03,5.03
316.906677,-0.21,16.359,5.585
316.917244,-0.07,16.886,5.821
316.927811,0.07,17.251,6.169
316.938378,0.56,17.583,6.299
316.948945,0.84,17.575,5.942
316.959512,1.33,17.575,5.942
316.970079,2.1,16.934,5.545
316.980646,2.59,16.038,5.387
316.991213,3.15,15.604,5.026
317.00178,3.64,14.826,4.604
317.012355,3.43,13.646,4.041
317.02293,3.71,12.806,3.964
317.033505,3.99,11.61,3.895
317.04408,4.27,10.418,3.401
317.054655,4.69,8.613,3.154
317.06523,4.27,6.959,2.862
317.075805,4.41,5.673,2.493
317.08638,4.27,4.457,2.136
317.096955,3.71,2.778,1.983
317.10753,3.57,1.582,1.914
317.118105,3.15,0.069,1.221
317.12868,3.29,-1.066,0.807
317.139285,3.08,-2.169,0.613
317.14989,2.94,-3.114,0.73
317.160495,2.59,-4.241,0.674
317.1711,2.52,-4.712,0.52
317.181705,2.8,-4.862,0.564
317.19231,2.8,-4.886,0.702
317.202915,2.66,-5.207,0.504
317.21352,2.45,-5.105,0.735
317.224125,2.52,-4.704,0.877
317.23473,2.52,-4.854,0.921
317.245335,2.73,-5.093,0.666
317.25594,2.59,-4.635,0.889
317.266552,2.8,-4.501,1.339
317.277164,3.08,-4.351,1.294
317.287776,2.8,-4.489,1.27
317.298388,2.59,-4.558,1.258
317.309,2.59,-4.27,1.237
317.319612,2.73,-4.213,1.318
317.330224,2.87,-4.371,1.006
317.340836,3.22,-4.635,0.889
317.351448,2.87,-4.704,0.877
317.36206,2.73,-4.241,0.674
317.372672,2.94,-4.817,0.714
317.383284,3.01,-4.886,0.702
317.393896,2.66,-4.692,0.808
317.404508,2.66,-4.874,0.633
317.415088,2.17,-4.598,0.682
317.425668,2.31,-5.105,0.735
317.436248,2.17,-5.0,0.54
317.446828,2.24,-4.874,0.633
317.457408,2.03,-4.736,0.658
317.467988,1.89,-4.525,0.268
317.478568,1.68,-3.937,0.159
317.489148,1.47,-3.937,0.159
317.499728,1.96,-3.528,0.657
317.510308,1.82,-3.726,0.978
317.520888,1.61,-3.232,0.994
317.531468,1.89,-3.224,1.351
317.542011,1.68,-2.826,1.918
317.552554,1.75,-2.619,1.955
317.563097,1.89,-2.295,1.728
317.57364,1.89,-2.421,1.634
317.584183,1.89,-1.727,1.33
317.594726,2.38,-1.898,1.087
317.605269,2.17,-1.63,0.779
317.615812,2.1,-1.675,0.629
317.626355,2.31,-1.31,0.977
317.636898,2.1,-1.314,1.403
317.647441,1.68,-1.095,1.371
317.657984,1.47,-0.92,1.188
317.668527,1.26,-1.034,1.026
317.679042,1.33,-1.135,0.795
317.689557,1.4,-0.758,1.075
317.700072,1.05,-1.16,0.933
317.710587,1.05,-1.46,1.022
317.721102,0.91,-1.334,1.115
317.731617,0.84,-1.407,1.529
317.742132,0.7,-1.143,1.646
317.752647,0.35,-1.318,1.829
317.763162,-0.42,-1.159,2.141
317.773677,-1.05,-0.649,1.663
317.784192,-1.89,-0.45,1.342
317.794707,-2.8,-0.109,1.829
317.805184,-3.22,0.588,2.307
317.815661,-3.5,0.665,2.676
317.826138,-3.22,0.459,2.64
317.836615,-3.15,0.515,2.721
317.847092,-3.64,0.584,2.733
317.857569,-4.55,0.572,2.802
317.868046,-4.9,0.791,2.769
317.878523,-5.11,0.714,2.4
317.889,-5.11,0.807,2.275
317.899477,-4.55,0.945,2.299
317.909954,-3.92,1.245,2.21
317.920431,-2.87,1.119,2.117
317.930908,-1.96,1.614,2.133
317.941377,-0.91,1.72,1.938
317.951846,-0.49,2.101,1.792
317.962315,0.28,2.23,1.459
317.972784,0.63,2.887,1.362
317.983253,0.7,2.891,0.936
317.993722,0.91,3.098,0.973
318.004191,0.91,3.285,0.721
318.01466,1.33,3.195,0.421
318.025129,1.33,3.702,0.368
318.035598,1.4,3.99,0.348
318.046067,2.17,3.499,-0.094
318.056536,2.1,3.479,-0.382
318.06698,2.52,2.891,-0.272
318.077424,2.52,2.834,-0.353
318.087868,3.29,2.664,-0.596
318.098312,3.85,2.226,-0.532
318.108756,4.06,1.391,-1.034
318.1192,4.69,1.018,-1.74
318.129644,4.62,-0.037,-2.21
318.140088,5.46,-0.726,-2.332
318.150532,6.65,-1.209,-2.417
318.160976,7.42,-1.614,-2.133
318.17142,8.47,-2.117,-1.297
318.181864,8.89,-2.689,-1.682
318.192308,8.47,-2.928,-1.938
318.202745,7.7,-3.042,-2.1
318.213182,5.95,-2.758,-1.695
318.223619,4.06,-3.487,-1.184
318.234056,1.26,-3.593,-0.989
318.244493,-1.75,-2.843,-0.004
318.25493,-3.71,-2.587,0.965
318.265367,-5.39,-2.571,1.679
318.275804,-6.09,-2.307,1.797
318.286241,-6.3,-1.792,2.101
318.296678,-6.51,-1.76,2.32
318.307115,-6.58,-1.537,1.861
318.317552,-6.3,-1.407,1.529
318.328018,-4.69,-1.768,0.754
318.338484,-2.52,-2.015,0.142
318.34895,-0.77,-2.652,0.528
318.359416,0.98,-3.244,1.063
318.369882,1.75,-3.475,1.164
318.380348,2.38,-4.14,0.905
318.390814,2.87,-4.696,1.233
318.40128,3.29,-4.047,1.988
318.411746,4.34,-3.978,2.0
318.422212,4.69,-3.856,2.519
318.432678,4.9,-3.848,2.876
318.443144,4.62,-3.734,3.038
318.453604,4.13,-4.103,3.115
318.464064,3.71,-4.172,3.103
318.474524,3.29,-4.639,2.523
318.484984,2.8,-5.263,1.631
318.495444,2.73,-5.454,1.1
318.505904,2.1,-5.389,1.538
318.516364,2.1,-5.506,1.801
318.526824,2.38,-5.571,1.363
318.537284,2.24,-5.567,0.937
318.547744,1.89,-5.693,0.844
318.558204,2.1,-5.636,0.925
318.568664,2.59,-6.115,0.414
318.579124,2.87,-6.403,0.435
318.589605,3.15,-6.46,0.354
318.600086,2.94,-6.33,0.021
318.610567,1.96,-6.618,0.041
318.621048,0.42,-7.206,0.151
318.631529,-1.82,-7.449,0.321
318.64201,-3.64,-8.143,-0.583
318.652491,-4.27,-8.986,-1.442
318.662972,-4.62,-9.724,-2.497
318.673453,-3.78,-10.629,-3.011
318.683934,-2.87,-12.303,-3.591
318.694415,-1.47,-13.577,-4.029
318.704896,-0.35,-14.647,-4.004
318.715364,0.77,-15.754,-3.773
318.725832,1.47,-16.545,-4.126
318.7363,1.61,-16.955,-4.624
318.746768,1.05,-17.486,-5.642
318.757236,0.7,-17.105,-6.997
318.767704,0.21,-16.282,-8.842
318.778172,0.21,-15.26,-9.799
318.78864,-0.42,-13.845,-10.971
318.799108,-1.4,-12.467,-11.936
318.809576,-2.52,-11.011,-12.532
318.820044,-4.2,-9.385,-12.885
318.830512,-6.44,-7.747,-13.307
318.84098,-8.54,-5.642,-14.358
318.851448,-10.08,-3.303,-15.936
318.861934,-10.71,-1.162,-17.193
318.87242,-10.36,1.173,-18.345
318.882906,-10.01,3.266,-19.327
318.893392,-8.82,4.896,-20.105
318.903878,-7.56,6.587,-20.02
318.914364,-6.23,7.357,-19.956
318.92485,-5.04,7.913,-20.284
318.935336,-3.85,7.621,-19.838
318.945822,-2.73,6.437,-18.767
318.956308,-0.49,5.439,-16.74
318.966794,3.29,3.51,-14.663
318.977317,7.14,2.249,-12.753
318.98784,9.87,1.361,-11.346
318.998363,10.85,1.414,-10.839
319.008886,10.22,2.371,-11.026
319.019409,8.54,3.307,-11.5
319.029932,7.98,3.826,-11.622
319.040455,7.07,3.984,-11.31
319.050978,6.58,3.871,-10.264
319.061501,7.42,3.425,-9.347
319.072024,8.68,2.736,-8.26
319.082547,9.94,1.978,-5.977
319.09307,11.13,1.512,-2.932
319.1036,12.6,2.092,0.227
319.11413,13.72,2.332,2.899
319.12466,14.35,2.624,6.078
319.13519,15.33,3.168,9.444
319.14572,16.03,4.097,12.237
319.15625,16.17,4.094,15.08
319.16678,16.38,5.29,17.565
319.17731,16.59,5.927,19.597
319.18784,16.38,6.657,21.503
319.19837,15.75,7.959,22.585
319.2089,14.28,8.734,23.433
319.21943,12.81,9.65,23.878
319.22996,11.41,10.761,23.221
319.240482,9.73,11.9,22.001
319.251004,7.84,12.971,20.768
319.261526,6.02,13.607,19.174
319.272048,4.06,13.968,17.532
319.28257,3.22,13.83,15.091
319.293092,2.8,13.371,13.659
319.303614,3.22,13.493,12.97
319.314136,3.64,13.176,12.346
319.324658,3.57,11.968,11.137
319.33518,2.94,10.881,10.448
319.345702,2.59,9.989,9.864
319.356224,2.24,8.375,8.94
319.366746,2.03,6.797,7.809
319.37728,1.61,5.56,7.164
319.387814,1.05,4.526,6.982
319.398348,0.35,3.642,6.755
319.408882,0.28,3.143,5.956
319.419416,0.56,2.904,5.701
319.42995,0.77,2.466,5.766
319.440484,0.35,2.969,6.139
319.451018,-0.28,4.035,5.332
319.461552,-0.77,4.952,4.569
319.472086,-0.77,5.665,4.553
319.48262,0.0,6.696,5.161
319.493154,1.33,7.174,5.672
319.503672,3.43,7.58,6.596
319.51419,4.69,8.285,7.432
319.524708,5.6,8.431,7.813
319.535226,6.37,8.456,7.675
319.545744,7.35,8.975,7.553
319.556262,7.49,9.32,8.822
319.56678,7.63,9.587,9.723
319.577298,8.12,9.965,10.002
319.587816,8.54,10.139,11.028
319.598334,8.68,10.176,12.03
319.608852,8.61,10.618,12.747
319.61937,8.96,10.504,12.585
319.629888,9.31,10.601,12.034
319.640406,9.52,10.086,11.73
319.650924,10.22,9.648,10.586
319.661442,11.27,7.973,3.965
319.67196,11.9,5.291,-7.028
319.682478,9.73,5.424,-13.828
319.692996,8.54,6.986,-7.369
319.703514,7.0,9.307,4.058
319.714032,5.04,10.764,11.92
319.72455,4.41,11.048,15.951
319.735068,4.76,10.707,11.839
319.745586,5.25,9.911,3.453
319.756104,5.25,10.077,1.706
319.766622,4.41,10.564,6.199
319.777168,4.06,11.241,7.597
319.787714,4.06,11.744,3.137
319.79826,4.27,12.951,-1.697
319.808806,4.41,14.687,-2.67
319.819352,2.8,16.046,-0.298
319.829898,0.91,18.26,4.073
319.840444,-0.63,21.918,6.708
319.85099,-1.12,26.914,6.594
319.861536,-1.12,31.654,4.302
319.872082,-2.31,35.794,4.606
319.882628,-0.98,41.609,4.28
319.893171,-0.28,45.384,0.61
319.903714,0.98,49.442,-2.655
319.914257,2.17,53.667,-4.042
319.9248,3.29,58.444,-6.541
319.935343,3.85,63.232,-7.9
319.945886,3.29,67.604,-7.698
319.956429,2.94,71.59,-8.132
319.966972,2.38,74.817,-11.117
319.977515,2.1,76.909,-13.307
319.988058,1.54,78.008,-12.687
319.998601,0.84,76.537,-10.387
320.009144,0.63,73.714,-8.895
320.019687,0.21,69.554,-8.278
320.030251,0.84,64.262,-9.708
320.040815,1.33,58.131,-12.424
320.051379,0.84,51.752,-14.544
320.061943,0.14,44.98,-14.032
320.072507,-0.35,38.464,-12.552
320.083071,-1.4,32.304,-12.287
320.093635,-2.87,26.003,-10.413
320.104199,-3.71,20.043,-6.844
320.114763,-4.13,14.991,-5.602
320.125327,-4.62,10.988,-4.673
320.135891,-3.57,7.457,-2.381
320.146455,-2.45,4.586,-3.03
320.157016,-1.19,2.842,-3.622
320.167577,1.89,1.666,-0.986
320.178138,4.9,0.498,-2.826
320.188699,5.88,0.385,-4.197
320.19926,6.23,1.626,-0.353
320.209821,6.58,2.522,1.013
320.220382,5.88,2.895,-3.115
320.230943,7.07,3.215,-6.541
320.241504,6.79,4.395,-7.186
320.252065,7.21,6.098,-3.545
320.262626,7.42,8.191,-3.318
320.273187,7.91,9.504,-4.721
320.283748,9.03,11.037,-6.157
320.294309,9.66,13.056,-7.933
320.304838,9.8,13.79,-8.87
320.315367,10.36,14.025,-9.397
320.325896,9.8,14.337,-10.764
320.336425,8.12,12.991,-11.996
320.346954,5.39,11.016,-11.278
320.357483,2.73,9.289,-8.74
320.368012,1.61,7.294,-8.31
320.378541,0.77,5.303,-9.514
320.38907,0.0,2.407,-8.816
320.399599,1.19,0.044,-5.892
320.410128,1.89,-2.92,-5.206
320.420657,3.5,-5.901,-4.026
320.431176,5.81,-8.897,-3.559
320.441695,8.89,-11.306,-3.202
320.452214,9.31,-13.601,-1.474
320.462733,7.21,-15.697,-0.067
320.473252,4.48,-16.585,1.34
320.483771,2.66,-17.829,2.756
320.49429,1.89,-18.081,3.778
320.504809,1.61,-18.117,6.401
320.515328,0.35,-17.581,8.202
320.525847,-1.05,-17.711,10.951
320.536366,-1.12,-17.524,15.533
320.546885,-2.03,-16.996,16.977
320.55738,-3.08,-16.948,14.284
320.567875,-4.34,-16.692,14.045
320.57837,-4.76,-15.771,18.898
320.588865,-4.13,-15.073,21.794
320.59936,-3.15,-15.094,19.089
320.609855,-1.82,-14.401,16.368
320.62035,-0.7,-13.541,16.733
320.630845,0.14,-12.524,16.201
320.64134,0.49,-11.218,14.441
320.651835,0.63,-9.649,11.591
320.66233,-0.35,-8.384,10.463
320.672825,-1.4,-6.271,14.603
320.68332,-1.4,-3.25,17.623
320.693821,-1.33,0.165,16.804
320.704322,-1.61,3.291,14.796
320.714823,-2.31,6.851,15.566
320.725324,-2.73,9.791,16.227
320.735825,-3.85,11.619,13.919
320.746326,-3.99,13.594,10.784
320.756827,-3.57,15.731,8.744
320.767328,-2.66,16.911,9.308
320.777829,-2.1,16.688,10.975
320.78833,-1.26,15.382,10.318
320.798831,0.07,14.323,5.44
320.809332,1.68,11.796,0.019
320.819818,2.59,8.9,-1.7
320.830304,3.5,4.995,-2.531
320.84079,3.85,0.413,-4.761
320.851276,2.73,-4.672,-6.155
320.861762,2.38,-8.921,-3.421
320.872248,2.38,-13.495,1.956
320.882734,1.61,-17.545,4.37
320.89322,-0.21,-20.651,5.457
320.903706,-1.47,-22.403,8.133
320.914192,-3.15,-24.162,10.453
320.924678,-5.18,-25.532,12.984
320.935164,-7.14,-26.367,16.106
320.94565,-9.17,-27.186,18.734
320.95613,-11.13,-28.127,20.843
320.96661,-12.39,-28.873,21.848
320.97709,-13.09,-29.781,21.759
320.98757,-13.02,-30.186,22.043
320.99805,-12.53,-30.227,22.676
321.00853,-12.39,-30.409,23.71
321.01901,-13.02,-30.21,24.598
321.02949,-13.23,-29.622,25.697
321.03997,-13.72,-29.432,26.228
321.05045,-13.02,-28.989,26.945
321.06093,-12.18,-28.657,24.658
321.07141,-11.9,-27.997,21.718
321.081904,-11.97,-27.08,22.164
321.092398,-12.04,-24.537,24.674
321.102892,-11.55,-22.051,27.103
321.113386,-11.2,-20.368,28.039
321.12388,-10.92,-17.777,27.856
321.134374,-10.64,-15.085,29.113
321.144868,-10.15,-12.773,32.932
321.155362,-9.45,-9.318,35.105
321.165856,-7.91,-6.329,31.865
321.17635,-7.91,-4.534,26.922
321.186844,-7.14,-1.886,25.612
321.197338,-6.23,0.579,25.336
321.207832,-6.16,1.451,24.423
321.218326,-6.23,2.428,23.316
321.228819,-6.23,3.284,22.898
321.239312,-7.21,3.053,25.416
321.249805,-6.23,3.021,27.614
321.260298,-5.18,4.16,25.185
321.270791,-4.48,4.05,23.389
321.281284,-3.64,3.754,21.844
321.291777,-2.52,2.845,18.129
321.30227,-0.98,2.082,13.588
321.312763,1.54,1.234,9.529
321.323256,4.34,0.078,7.619
321.333749,6.65,-1.532,6.269
321.344242,9.45,-3.353,2.892
321.354735,11.97,-5.998,-3.474
321.365228,14.28,-8.631,-13.534
321.375721,16.1,-10.376,-22.585
321.386214,17.36,-11.581,-25.427
321.396707,17.36,-12.375,-25.354
321.4072,18.62,-11.828,-27.248
321.417693,19.74,-11.216,-31.12
321.428186,21.49,-9.741,-35.054
321.438679,21.77,-7.925,-37.293
321.449172,20.86,-7.264,-36.607
321.459665,19.25,-6.371,-33.607
321.470158,17.5,-5.702,-31.356
321.480638,15.89,-6.452,-31.133
321.491118,15.05,-6.415,-30.132
321.501598,13.51,-5.993,-28.494
321.512078,11.27,-5.024,-25.124
321.522558,9.24,-4.427,-21.252
321.533038,7.63,-3.149,-16.406
321.543518,6.65,-1.969,-13.426
321.553998,6.23,-0.756,-12.643
321.564478,5.6,0.481,-9.582
321.574958,4.48,1.52,-2.575
321.585438,2.31,2.304,5.879
321.595918,0.63,2.394,12.221
321.606398,-0.63,1.653,15.218
321.616886,-2.1,0.436,17.278
321.627374,-2.45,-0.865,21.029
321.637862,-1.4,-2.515,20.312
321.64835,0.07,-4.678,14.031
321.658838,-0.42,-8.425,11.096
321.669326,-0.7,-9.564,14.733
321.679814,-1.26,-10.103,16.984
321.690302,-1.68,-10.638,16.392
321.70079,-1.26,-11.271,13.935
321.711278,-1.33,-12.135,10.37
321.721766,-2.03,-12.452,8.537
321.732254,-2.87,-12.005,10.038
321.742742,-3.5,-10.849,11.948
321.753295,-3.36,-9.515,12.041
321.763848,-4.2,-8.21,11.489
321.774401,-4.06,-6.162,11.566
321.784954,-3.43,-4.195,11.699
321.795507,-3.08,-2.419,12.51
321.80606,-3.08,-0.57,14.116
321.816613,-3.29,0.939,15.234
321.827166,-2.94,2.468,15.433
321.837719,-2.73,3.899,12.558
321.848272,-2.59,4.657,10.275
321.858825,-1.96,6.072,10.311
321.869378,-2.17,6.55,10.822
321.879995,-1.96,7.086,11.414
321.890612,-1.4,7.686,11.235
321.901229,-1.75,7.791,11.041
321.911846,-2.59,7.795,11.823
321.922463,-3.5,6.924,12.736
321.93308,-4.06,6.425,13.145
321.943697,-4.06,5.821,12.541
321.954314,-3.78,5.561,10.79
321.964931,-3.71,4.709,9.573
321.975548,-3.92,4.137,9.188
321.986165,-3.85,3.123,8.085
321.996782,-3.78,2.028,7.039
322.007436,-3.78,0.966,6.212
322.01809,-4.06,0.338,6.954
322.028744,-4.06,-0.254,7.49
322.039398,-4.41,-1.26,6.744
322.050052,-4.62,-1.581,6.545
322.060706,-5.04,-2.026,7.461
322.07136,-5.53,-2.286,8.127
322.082014,-5.39,-2.314,8.69
322.092668,-5.18,-2.829,8.386
322.103322,-5.18,-3.401,8.001
322.113976,-4.97,-3.936,7.409
322.12463,-4.34,-4.362,6.197
322.135284,-3.57,-4.05,6.038
322.145933,-3.01,-3.815,6.72
322.156582,-2.31,-3.62,6.825
322.167231,-1.75,-3.612,5.974
322.17788,-1.89,-3.819,4.729
322.188529,-2.45,-3.523,3.857
322.199178,-2.1,-3.316,3.893
322.209827,-1.75,-2.976,4.38
322.220476,-1.54,-3.272,5.252
322.231125,-1.26,-4.196,6.866
322.241774,-3.15,-6.341,9.757
322.252423,-2.03,-6.79,13.516
322.263072,-0.07,-6.418,9.388
322.273721,0.7,-7.668,2.771
322.284409,2.24,-6.849,2.56
322.295097,1.82,-5.571,6.197
322.305785,2.1,-4.865,5.824
322.316473,0.84,-5.129,3.289
322.327161,1.12,-3.974,2.782
322.337849,2.73,-2.266,2.372
322.348537,5.25,-1.05,-0.896
322.359225,7.91,-1.68,-6.196
322.369913,5.32,-8.618,-11.187
322.380601,4.76,-13.046,-9.053
322.391289,4.55,-14.668,-7.917
322.401977,5.88,-17.41,-11.315
322.412653,6.86,-20.123,-16.485
322.423329,6.65,-21.441,-19.489
322.434005,5.11,-22.484,-21.237
322.444681,3.01,-23.628,-23.216
322.455357,0.98,-23.235,-25.847
322.466033,-1.33,-22.335,-28.532
322.476709,-3.08,-22.266,-30.936
322.487385,-4.13,-21.269,-31.756
322.498061,-5.11,-20.219,-32.068
322.508737,-5.6,-18.929,-33.333
322.519413,-4.83,-17.413,-35.483
322.530089,-3.78,-17.243,-37.656
322.540765,-2.66,-17.17,-38.07
322.551441,-2.24,-17.794,-36.545
322.562117,-2.31,-18.844,-35.024
322.572793,-2.87,-20.499,-34.108
322.583469,-2.8,-21.987,-32.522
322.594139,-3.22,-23.921,-31.228
322.604809,-3.71,-26.252,-29.294
322.615479,-4.48,-28.113,-27.205
322.626149,-5.18,-30.46,-24.776
322.636819,-5.88,-33.076,-22.038
322.647489,-7.14,-35.208,-19.216
322.658159,-7.77,-37.065,-17.553
322.668829,-7.91,-38.387,-16.507
322.679465,-8.12,-38.431,-15.448
322.690101,-8.61,-38.472,-14.816
322.700737,-8.96,-38.443,-14.171
322.711373,-8.96,-38.257,-13.214
322.722009,-9.17,-38.025,-12.107
322.732645,-8.96,-37.303,-10.558
322.743281,-8.61,-36.415,-9.548
322.753917,-8.12,-35.604,-8.908
322.764553,-7.42,-34.529,-8.15
322.775189,-6.79,-33.37,-7.874
322.785825,-5.53,-32.595,-7.027
322.796461,-3.85,-31.857,-5.973
322.807097,-2.24,-30.806,-5.077
322.817686,-1.19,-29.906,-4.136
322.828275,-1.05,-29.022,-2.701
322.838864,-1.96,-28.486,-0.9
322.849453,-3.08,-27.294,0.803
322.860042,-4.2,-25.692,1.796
322.870631,-5.32,-23.884,2.826
322.88122,-5.81,-22.03,4.005
322.891809,-5.46,-20.027,5.14
322.902398,-4.48,-18.076,5.769
322.912987,-3.71,-16.539,6.324
322.923576,-2.87,-15.116,6.717
322.934165,-2.31,-14.151,6.887
322.944754,-1.89,-12.943,6.887
322.955315,-1.4,-11.994,6.344
322.965876,-0.98,-10.903,5.399
322.976437,-0.77,-9.671,4.052
322.986998,-0.84,-9.164,2.791
322.997559,0.0,-8.471,1.279
323.00812,0.07,-7.907,0.098
323.018681,1.05,-7.595,-1.268
323.029242,1.47,-7.153,-2.967
323.039803,1.4,-6.785,-4.253
323.050364,1.47,-6.635,-5.506
323.060925,1.26,-6.42,-6.321
323.071486,0.7,-6.246,-6.503
323.082047,0.0,-5.982,-6.386
323.092586,-1.05,-5.727,-6.625
323.103125,-1.19,-5.321,-6.909
323.113664,-1.33,-4.701,-6.8
323.124203,-1.12,-4.632,-5.579
323.134742,-0.63,-4.875,-4.2
323.145281,0.35,-4.939,-3.43
323.15582,1.68,-5.252,-2.063
323.166359,3.78,-4.854,-0.287
323.176898,5.46,-4.716,0.945
323.187437,6.86,-4.703,2.085
323.197976,7.84,-4.626,3.662
323.208515,7.63,-4.221,4.587
323.219022,6.3,-4.472,4.4
323.229529,4.2,-4.638,3.731
323.240036,1.89,-4.744,3.926
323.250543,0.07,-4.245,3.516
323.26105,-0.56,-3.426,3.305
323.271557,-1.12,-2.891,2.689
323.282064,-1.19,-2.06,1.201
323.292571,-0.14,-1.314,0.195
323.303078,0.49,-1.237,-1.853
323.313585,0.63,-0.986,-4.083
323.324092,-0.07,-0.102,-5.065
323.334599,-0.63,0.851,-4.826
323.345106,-1.54,1.622,-3.552
323.355581,-2.1,2.153,-2.535
323.366056,-2.52,2.648,-2.519
323.376531,-2.8,2.895,-1.906
323.387006,-2.94,3.11,-0.305
323.397481,-2.66,2.96,0.948
323.407956,-1.96,2.936,1.086
323.418431,-0.84,3.309,0.583
323.428906,-0.49,3.702,1.577
323.439381,-2.52,3.699,8.045
323.449856,-2.24,4.507,13.944
323.460331,-1.4,4.718,11.138
323.470806,0.63,5.013,5.433
323.481281,2.1,4.789,1.058
323.49172,2.31,4.976,0.806
323.502159,1.19,4.773,2.761
323.512598,2.1,4.42,2.343
323.523037,3.85,3.329,-1.545
323.533476,3.57,1.694,-5.174
323.543915,2.03,-0.033,-5.053
323.554354,-0.28,-1.237,0.564
323.564793,-0.63,-2.002,4.907
323.575232,-0.07,-2.51,2.543
323.585671,0.28,-3.593,-2.197
323.59611,0.49,-3.504,-3.106
323.606549,0.28,-2.429,-3.556
323.616988,-2.03,-0.848,-4.059
323.627454,-2.52,1.103,1.403
323.63792,-2.1,2.993,3.584
323.648386,0.98,4.055,0.786
323.658852,4.27,3.932,-10.608
323.669318,4.9,4.405,-18.13
323.679784,4.48,4.982,-12.129
323.69025,5.18,5.604,-2.353
323.700716,4.2,8.415,4.682
323.711182,5.46,10.829,12.358
323.721648,7.21,12.041,14.349
323.732114,7.56,10.743,10.424
323.742598,5.39,8.188,4.358
323.753082,3.15,6.777,7.521
323.763566,1.54,6.916,13.587
323.77405,2.24,7.983,16.405
323.784534,4.41,9.337,14.37
323.795018,5.25,9.015,8.129
323.805502,5.32,9.741,5.627
323.815986,4.76,9.563,7.444
323.82647,4.83,9.117,8.36
323.836954,4.9,8.991,7.058
323.847438,5.25,8.796,4.536
323.857922,6.37,8.224,1.734
323.868406,6.86,7.563,-0.159
323.878913,6.37,7.031,-1.177
323.88942,5.32,5.9,-2.016
323.899927,4.55,4.253,-3.159
323.910434,4.48,2.883,-4.254
323.920941,4.2,1.402,-5.937
323.931448,4.27,0.34,-6.764
323.941955,4.83,-0.435,-7.611
323.952462,4.9,-1.416,-8.495
323.962969,4.34,-2.025,-8.673
323.973476,3.71,-1.513,-5.527
323.983983,3.57,-1.164,0.15
323.99449,4.06,-1.289,2.474
324.004997,4.06,-2.011,0.925
324.015521,4.06,-2.295,0.519
324.026045,3.92,-1.901,2.721
324.036569,5.11,-1.69,3.54
324.047093,6.02,-1.504,3.289
324.057617,6.37,-1.832,2.733
324.068141,5.32,-1.995,1.638
324.078665,4.83,-1.804,0.961
324.089189,4.62,-2.157,-0.665
324.099713,4.06,-2.758,-2.903
324.110237,3.15,-3.192,-3.264
324.120761,3.01,-3.577,-1.484
324.131285,2.8,-4.051,-0.003
324.141851,2.38,-4.614,1.177
324.152417,2.87,-4.999,2.957
324.162983,3.78,-4.606,3.95
324.173549,5.04,-5.328,3.61
324.184115,6.3,-5.36,2.182
324.194681,7.28,-5.531,0.731
324.205247,8.12,-5.117,0.804
324.215813,8.96,-5.198,2.069
324.226379,8.26,-5.608,2.778
324.236945,7.21,-5.665,1.489
324.247511,6.02,-6.565,-0.66
324.258077,4.34,-6.938,-0.157
324.268647,3.43,-5.847,3.731
324.279217,4.13,-5.465,4.794
324.289787,4.48,-5.194,2.851
324.300357,3.85,-5.636,3.342
324.310927,3.99,-4.914,6.099
324.321497,3.85,-5.275,6.533
324.332067,3.36,-6.07,4.19
324.342637,2.94,-5.563,2.928
